ISS.EarthMJ2000Eq.X       ISS.EarthMJ2000Eq.Y       ISS.EarthMJ2000Eq.Z       ISS.EarthMJ2000Eq.VX      ISS.EarthMJ2000Eq.VY      ISS.ElapsedSecs           Spacecraft1.EarthMJ2000Eq.X   Spacecraft1.EarthMJ2000Eq.Y   Spacecraft1.EarthMJ2000Eq.Z   Spacecraft1.EarthMJ2000Eq.VX   Spacecraft1.EarthMJ2000Eq.VY   Spacecraft1.EarthMJ2000Eq.VZ   Spacecraft1.ElapsedSecs   Spacecraft2.EarthMJ2000Eq.X   Spacecraft2.EarthMJ2000Eq.Y   Spacecraft2.EarthMJ2000Eq.Z   Spacecraft2.EarthMJ2000Eq.VX   Spacecraft2.EarthMJ2000Eq.VY   Spacecraft2.EarthMJ2000Eq.VZ   Spacecraft2.ElapsedSecs   Spacecraft3.EarthMJ2000Eq.X   Spacecraft3.EarthMJ2000Eq.Y   Spacecraft3.EarthMJ2000Eq.Z   Spacecraft3.EarthMJ2000Eq.VX   Spacecraft3.EarthMJ2000Eq.VY   Spacecraft3.EarthMJ2000Eq.VZ   Spacecraft3.ElapsedSecs   
-3777.495904744716        -5243.640696366071        -2026.518889897802        5.073333908855392         -1.504661630737981        3116.635725460947         -322.9616289354706            -5851.940553991089            -3529.893323435588            5.493943243819272              2.537222821921691              -4.609520957246138             3116.635725460947         -3607.054694526722            -5323.165038569819            -2112.392395995769            5.166445567164926              -1.30743876935558              -5.528876033734968             3116.635725460947         2875.056449293179             3939.212405427052             -5008.838295593631            -3.245422981921887             6.090204282923688              3.079101876713899              3116.635725460947         
-2897.590462462752        -5397.887295654336        -2886.810525879207        5.768754903022312         -0.3960473893271294       3278.492641809862         566.6955200628064             -5348.307685751               -4214.327761184276            5.469255479719218              3.669621275559252              -3.824260206801091             3278.492641809862         -2714.913275312709            -5444.160594432644            -2966.654726851769            5.826332555469707              -0.1835906167361456            -4.997220000955889             3278.492641809862         2308.586573042715             4859.847312870893             -4436.406241955813            -3.737013118237219             5.255519904601793              3.977326276808215              3278.492641809862         
-1920.091100564958        -5371.11088088088         -3650.349553530136        6.270622608487366         0.7257326706017055        3440.420211944729         1438.230260619199             -4669.964922927939            -4761.151794513358            5.265693719969033              4.686461319997385              -2.910586269323594             3440.420211944729         -1731.139808008484            -5382.24556860923             -3721.301038053035            6.290245085374444              0.9460005042280007             -4.297408898753088             3440.420211944729         1671.043068773341             5631.692467732123             -3727.226364139654            -4.117627997433639             4.251817020380625              4.760298865332076              3440.420211944729         
-877.5994817504708        -5164.040377144443        -4291.437372492585        6.562063015509465         1.823127947496614         3602.438298147172         2263.07584080758              -3838.161025236491            -5151.730989503232            4.888201597077317              5.553985909356969              -1.896827835136087             3602.438298147172         -688.6265801763848            -5139.38090867344             -4350.922116902529            6.542648725234312              2.043396317886834              -3.453052392279838             3602.438298147172         981.4283990043692             6229.554359734178             -2901.957020233522            -4.373369022905004             3.107807657373946              5.401302830677296              3602.438298147172         
195.0087659689435         -4783.404169034583        -4788.371818842409        6.63318444938835          2.859381808019093         3764.556577114854         3013.803170287989             -2879.346555226407            -5372.229981499219            4.347252311699084              6.24245163885267               -0.8149976785119482            3764.556577114854         377.6838093810356             -4723.568499247283            -4834.220786158404            6.575090443356584              3.071769376614765              -2.49258236102111              3764.556577114854         260.7694639480566             6633.23908455555              -1985.348356224911            -4.493999621865242             1.857952611017609              5.877394866244914              3764.556577114854         
1261.712531690394         -4241.766210059613        -5124.203864397703        6.481413436161736         3.799731814014561         3926.773722411599         3665.019605509961             -1824.497705126146            -5414.195008883056            3.658785483588495              6.727191120917644              0.2999954227919491             3926.773722411599         1431.939991119267             -4148.635391294652            -5154.753649467913            6.386469816043955              3.996614799490755              -1.448309017695655             3926.773722411599         -468.5074195675631            6828.465932051024             -1005.581419387119            -4.47362870883353              0.5415501591557375             6.170597921255071              3926.773722411599         
2286.544244119689         -3557.16453159363         -5287.358635013084        6.111605260262107         4.612553851448332         4089.077863062266         4194.271419403617             -708.2434166437509            -5275.008215971799            2.843979572803121              6.989646214940825              1.411305396202444              4089.077863062266         2438.582885519328             -3433.818823686651            -5301.529975206529            5.983078484091934              4.786887188657643              -0.3553557588949199            4089.077863062266         -1183.322762590149            6807.619509901842             6.604110675395553             -4.311247210576504             -0.7985868666672113            6.268986517281616              4089.077863062266         
3234.797404813126         -2752.572105255456        -5272.089795410642        5.535940827434763         5.270403480755356         4251.443903020117         4582.902970611693             432.1737597612195             -4958.179917019379            1.928846364027163              7.018320237144932              2.481258869779916              4251.443903020117         3363.543677016788             -2603.175821472938            -5269.438530546434            5.378425046191599              5.416017362720504              0.7494691720793305             4251.443903020117         -1860.764103453989            6570.26677678996              1018.944769707014             -4.011041589594803             -2.117787685063123             6.167537697330006              4251.443903020117         
4073.661783734752         -1855.873158548146        -5078.970974694559        4.774247453331019         5.750680645823866         4413.710944633931         4816.743134923075             1557.295909071117             -4473.870042309076            0.9443483120063317             6.80985264042488               3.47194794564488               4413.710944633931         4174.879323397866             -1685.525809204642            -5059.719558704282            4.593501168295337              5.862563214345366              1.828085098335594              4413.710944633931         -2478.527183290544            6123.799467647767             1998.124430562233             -3.582791328147332             -3.370552264548798             5.868945689271843              4413.710944633931         
4773.903256511277         -899.2282954503737        -4715.636261179532        3.854098824330928         6.037192311678937         4575.566956051625         4887.413521462427             2627.007124215742             -3839.346201055689            -0.07433853821724951           6.370529332046729              4.347097103738502              4575.566956051625         4844.431896341953             -713.7538041646023            -4680.668762658015            3.656793771239108              6.111732256433465              2.842599777384126              4575.566956051625         -3016.077513871451            5484.090591373499             2911.257994015317             -3.042029502777951             -4.512983056537357             5.384443277974077              4575.566956051625         
